ContractNaturalId,PlanetNaturalId,PlanetName,CreatorCompanyName,CreatorCompanyCode,MaterialName,MaterialTicker,MaterialCategory,MaterialWeight,MaterialVolume,MaterialAmount,Price,PriceCurrency,DeliveryTime,CreationTimeEpochMs,ExpiryTimeEpochMs,MinimumRating
33248,KW-688c,Etherwind,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,AIC,10,1761057003172,1763562603172,
33247,KW-688c,Etherwind,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,AIC,10,1761056998241,1763562598241,
33246,KW-688c,Etherwind,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,AIC,10,1761056997396,1763562597396,
33222,KW-688c,Etherwind,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,10000.0,340000.0,AIC,20,1760743269136,1763335269136,
33196,KW-688c,Etherwind,Stella Foundation,SL,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,160000.0,AIC,10,1760149319493,1762741319493,
33195,KW-688c,Etherwind,Stella Foundation,SL,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,160000.0,AIC,10,1760149318424,1762741318424,
33194,KW-688c,Etherwind,Stella Foundation,SL,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,160000.0,AIC,10,1760149317300,1762741317300,
33193,KW-688c,Etherwind,Stella Foundation,SL,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,160000.0,AIC,10,1760149316125,1762741316125,
33192,KW-688c,Etherwind,Stella Foundation,SL,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,160000.0,AIC,10,1760149314965,1762741314965,
33191,KW-688c,Etherwind,Stella Foundation,SL,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,160000.0,AIC,10,1760149313531,1762741313531,
33190,KW-688c,Etherwind,Stella Foundation,SL,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,160000.0,AIC,10,1760149312237,1762741312237,
33189,KW-688c,Etherwind,Stella Foundation,SL,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,160000.0,AIC,10,1760149310834,1762741310834,
33188,KW-688c,Etherwind,Stella Foundation,SL,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,160000.0,AIC,10,1760149307585,1762741307585,
33187,KW-688c,Etherwind,Stella Foundation,SL,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,160000.0,AIC,10,1760149302709,1762741302709,
33172,KW-688c,Etherwind,Stella Foundation,SL,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,2500.0,240000.0,AIC,5,1759793862940,1762385862940,
33171,KW-688c,Etherwind,Stella Foundation,SL,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,2500.0,240000.0,AIC,5,1759793862277,1762385862277,
33170,KW-688c,Etherwind,Stella Foundation,SL,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,2500.0,240000.0,AIC,5,1759793861553,1762385861553,
33159,KW-688c,Etherwind,Stella Foundation,SL,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,2500.0,240000.0,CIS,5,1759793698637,1762385698637,
33158,KW-688c,Etherwind,Stella Foundation,SL,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,2500.0,240000.0,CIS,5,1759793697585,1762385697585,
33157,KW-688c,Etherwind,Stella Foundation,SL,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,2500.0,240000.0,CIS,5,1759793696266,1762385696266,
33156,KW-688c,Etherwind,Stella Foundation,SL,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,2500.0,240000.0,CIS,5,1759793694633,1762385694633,
33084,KW-688c,Etherwind,The Reaper Initiative,RPI,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,5000.0,470000.0,CIS,3,1758848061252,1761440061252,
33083,KW-688c,Etherwind,The Reaper Initiative,RPI,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,5000.0,470000.0,CIS,3,1758848060688,1761440060688,
33082,KW-688c,Etherwind,The Reaper Initiative,RPI,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,5000.0,470000.0,CIS,3,1758848060217,1761440060217,
33081,KW-688c,Etherwind,The Reaper Initiative,RPI,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,5000.0,470000.0,CIS,3,1758848059762,1761440059762,
33080,KW-688c,Etherwind,The Reaper Initiative,RPI,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,5000.0,470000.0,CIS,3,1758848059304,1761440059304,
33079,KW-688c,Etherwind,The Reaper Initiative,RPI,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,5000.0,470000.0,CIS,3,1758848058839,1761440058839,
33078,KW-688c,Etherwind,The Reaper Initiative,RPI,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,5000.0,470000.0,CIS,3,1758848058274,1761440058274,
33077,KW-688c,Etherwind,The Reaper Initiative,RPI,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,5000.0,470000.0,CIS,3,1758848057681,1761440057681,
33076,KW-688c,Etherwind,The Reaper Initiative,RPI,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,5000.0,470000.0,CIS,3,1758848057190,1761440057190,
33075,KW-688c,Etherwind,The Reaper Initiative,RPI,drinkingWater,DW,3f047ec3043bdd795fd7272d6be98799,0.10000000149011612,0.10000000149011612,5000.0,470000.0,CIS,3,1758848056428,1761440056428,
104124,OT-580b,Montem,Knight Heavy Industries,KN,carbon,C,ef1d03e7ef924395c2173fc4e4ee8a6f,2.25,1.0,20.0,18600.0,NCC,1,1761397801216,1761484201216,
104123,OT-580b,Montem,Knight Heavy Industries,KN,epoxy,EPO,156bbcce730fba6169338d560f05fd26,0.03999999910593033,0.019999999552965164,20.0,3400.0,NCC,1,1761391626357,1761478026357,
85057,OT-580c,Vallis,Magnetic Holdings,MHC,ironOre,FEO,4c0430b40fbf7fa175ed4a5a13682c6f,5.900000095367432,1.0,250.0,35000.0,NCC,3,1761405731141,1761837731141,
18915,QQ-001b,Circe,Copy's Colonies,COPY,halite,HAL,79f3917448cc4f6034ece865c41aea34,2.1700000762939453,1.0,500.0,125000.0,NCC,3,1759934373731,1762526373731,
84,RC-040d,Alexandria,Peregrine Mercantile,PM,boronCrystals,BOR,79f3917448cc4f6034ece865c41aea34,1.7999999523162842,1.0,250.0,90000.0,CIS,3,1760759677815,1761537277815,
83,RC-040d,Alexandria,Peregrine Mercantile,PM,boronCrystals,BOR,79f3917448cc4f6034ece865c41aea34,1.7999999523162842,1.0,250.0,90000.0,CIS,3,1760759676805,1761537276805,
71,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750711990,1762342711990,
70,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750711392,1762342711392,
69,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750706430,1762342706430,
68,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750705372,1762342705372,
67,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750703911,1762342703911,
66,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750703174,1762342703174,
65,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750700432,1762342700432,
64,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750699781,1762342699781,
63,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750697226,1762342697226,
62,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750696504,1762342696504,
61,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750695893,1762342695893,
60,RC-639a,RC-639a,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,170000.0,NCC,10,1759750695295,1762342695295,
206,SE-648c,SE-648c,Poor Decisions Co,PDC,titaniumOre,TIO,4c0430b40fbf7fa175ed4a5a13682c6f,1.5800000429153442,1.0,1265.0,253000.0,AIC,5,1759550826185,1762142826185,
659,SE-110c,Ice Station Alpha,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,175000.0,AIC,10,1761056944582,1763648944582,
658,SE-110c,Ice Station Alpha,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,175000.0,AIC,10,1761056943898,1763648943898,
657,SE-110c,Ice Station Alpha,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,175000.0,AIC,10,1761056941306,1763648941306,
656,SE-110c,Ice Station Alpha,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,175000.0,AIC,10,1761056940556,1763648940556,
655,SE-110c,Ice Station Alpha,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,175000.0,AIC,10,1761056940012,1763648940012,
654,SE-110c,Ice Station Alpha,Vox Lunaris,VLNS,water,H2O,473218d3618453bf25d2cd0b5616a72f,0.20000000298023224,0.20000000298023224,5000.0,175000.0,AIC,10,1761056939505,1763648939505,
1345,QJ-149c,Nascent,ShrewdFarms,SFRM,carbon,C,ef1d03e7ef924395c2173fc4e4ee8a6f,2.25,1.0,1000.0,775000.0,AIC,3,1761075742563,1761853342563,
23157,UV-351c,Umbra,DEXTEROUS,DX,magnesium,MG,ef1d03e7ef924395c2173fc4e4ee8a6f,0.27000001072883606,0.1599999964237213,250.0,22222.0,CIS,3,1761397606023,1761916006023,
23156,UV-351c,Umbra,DEXTEROUS,DX,magnesium,MG,ef1d03e7ef924395c2173fc4e4ee8a6f,0.27000001072883606,0.1599999964237213,1000.0,88888.0,CIS,3,1761397364386,1761915764386,
23155,UV-351c,Umbra,DEXTEROUS,DX,magnesium,MG,ef1d03e7ef924395c2173fc4e4ee8a6f,0.27000001072883606,0.1599999964237213,500.0,44444.0,CIS,3,1761397345742,1761915745742,
23154,UV-351c,Umbra,Peregrine Mercantile,PM,tclAcid,TCL,9b32ea2333917ee2632ba7ae7675643f,0.09000000357627869,0.10000000149011612,50.0,140000.0,CIS,3,1761295744195,1763887744195,
23153,UV-351c,Umbra,Peregrine Mercantile,PM,epoxy,EPO,156bbcce730fba6169338d560f05fd26,0.03999999910593033,0.019999999552965164,700.0,105000.0,CIS,3,1761295707438,1763887707438,
81525,UV-351a,Katoa,Hyperion Industries,HI,galerite,GAL,79f3917448cc4f6034ece865c41aea34,2.509999990463257,1.0,100.0,16500.0,CIS,3,1761375240262,1761548040262,
81524,UV-351a,Katoa,Hyperion Industries,HI,galerite,GAL,79f3917448cc4f6034ece865c41aea34,2.509999990463257,1.0,100.0,16500.0,CIS,3,1761375237259,1761548037259,
81523,UV-351a,Katoa,Hyperion Industries,HI,galerite,GAL,79f3917448cc4f6034ece865c41aea34,2.509999990463257,1.0,100.0,16500.0,CIS,3,1761375233144,1761548033144,
81419,UV-351a,Katoa,The Reaper Initiative,RPI,polyEthylene,PE,6316282906a9f68b0c7bb4396a26aa95,0.009999999776482582,0.009999999776482582,50000.0,450000.0,CIS,20,1760419372443,1763011372443,
81418,UV-351a,Katoa,The Reaper Initiative,RPI,polyEthylene,PE,6316282906a9f68b0c7bb4396a26aa95,0.009999999776482582,0.009999999776482582,50000.0,450000.0,CIS,20,1760419371353,1763011371353,
81417,UV-351a,Katoa,The Reaper Initiative,RPI,polyEthylene,PE,6316282906a9f68b0c7bb4396a26aa95,0.009999999776482582,0.009999999776482582,50000.0,450000.0,CIS,20,1760419370426,1763011370426,
81416,UV-351a,Katoa,The Reaper Initiative,RPI,polyEthylene,PE,6316282906a9f68b0c7bb4396a26aa95,0.009999999776482582,0.009999999776482582,50000.0,450000.0,CIS,20,1760419369467,1763011369467,
81415,UV-351a,Katoa,The Reaper Initiative,RPI,polyEthylene,PE,6316282906a9f68b0c7bb4396a26aa95,0.009999999776482582,0.009999999776482582,50000.0,450000.0,CIS,20,1760419367755,1763011367755,
81414,UV-351a,Katoa,The Reaper Initiative,RPI,polyEthylene,PE,6316282906a9f68b0c7bb4396a26aa95,0.009999999776482582,0.009999999776482582,50000.0,450000.0,CIS,20,1760419366622,1763011366622,
81413,UV-351a,Katoa,The Reaper Initiative,RPI,polyEthylene,PE,6316282906a9f68b0c7bb4396a26aa95,0.009999999776482582,0.009999999776482582,50000.0,450000.0,CIS,20,1760419365276,1763011365276,
81412,UV-351a,Katoa,The Reaper Initiative,RPI,polyEthylene,PE,6316282906a9f68b0c7bb4396a26aa95,0.009999999776482582,0.009999999776482582,50000.0,450000.0,CIS,20,1760419364420,1763011364420,
81410,UV-351a,Katoa,The Reaper Initiative,RPI,stlFuel,SF,ba98fa0cf77040a96cd8a608ad0d08e9,0.05999999865889549,0.05999999865889549,33333.0,425000.0,CIS,20,1760419300173,1763011300173,
81409,UV-351a,Katoa,The Reaper Initiative,RPI,stlFuel,SF,ba98fa0cf77040a96cd8a608ad0d08e9,0.05999999865889549,0.05999999865889549,33333.0,425000.0,CIS,20,1760419299086,1763011299086,
81408,UV-351a,Katoa,The Reaper Initiative,RPI,stlFuel,SF,ba98fa0cf77040a96cd8a608ad0d08e9,0.05999999865889549,0.05999999865889549,33333.0,425000.0,CIS,20,1760419297812,1763011297812,
81407,UV-351a,Katoa,The Reaper Initiative,RPI,stlFuel,SF,ba98fa0cf77040a96cd8a608ad0d08e9,0.05999999865889549,0.05999999865889549,33333.0,425000.0,CIS,20,1760419296953,1763011296953,
96449,UV-796b,Proxion,GEP-OFFICE,GPO,pioneerClothing,OVE,3f047ec3043bdd795fd7272d6be98799,0.019999999552965164,0.02500000037252903,40.0,5200.0,CIS,1,1761369832444,1761629032444,
96440,UV-796b,Proxion,Trident Pushers LLC,ATRI,carbohydrateGrains,GRN,510e7751c0eb6a51fd0fa73565365d1c,0.8999999761581421,1.0,500.0,157500.0,CIS,2,1761116791516,1763708791516,
96439,UV-796b,Proxion,Trident Pushers LLC,ATRI,carbohydrateGrains,GRN,510e7751c0eb6a51fd0fa73565365d1c,0.8999999761581421,1.0,500.0,157500.0,CIS,2,1761116790432,1763708790432,
96438,UV-796b,Proxion,Trident Pushers LLC,ATRI,carbohydrateGrains,GRN,510e7751c0eb6a51fd0fa73565365d1c,0.8999999761581421,1.0,500.0,155000.0,CIS,2,1761116756412,1763708756412,
96437,UV-796b,Proxion,Trident Pushers LLC,ATRI,carbohydrateGrains,GRN,510e7751c0eb6a51fd0fa73565365d1c,0.8999999761581421,1.0,500.0,155000.0,CIS,2,1761116755100,1763708755100,
96436,UV-796b,Proxion,Trident Pushers LLC,ATRI,carbohydrateGrains,GRN,510e7751c0eb6a51fd0fa73565365d1c,0.8999999761581421,1.0,1000.0,320000.0,CIS,2,1761115714663,1763707714663,
